ApArtId	AP Art	AP Status	AP Start im Jahr	AP Stand Umsetzung	Pop Guid	Pop Nr	Pop Name	Pop Status	Pop bekannt seit	Pop X-Koordinaten	Pop Y-Koordinaten	Pop MutWann	Pop MutWer	
278000	Ophrys apifera Huds. s.str.	kein AP			9C6B6CF3-565F-41BF-89FA-C2A9AFA5691E	5	Glattfelden, Nadelbändli	nur angesät	2003	681650	267675	2010-03-27 00:00:00	KarinMarti	
278000	Ophrys apifera Huds. s.str.	kein AP			5BD0244A-07B0-40A2-A391-11E594B4CBAD	6	Glattfelden, Verteilstation Hundig EGO	nur angesät	1995	681400	267300	2010-03-27 00:00:00	KarinMarti	
278000	Ophrys apifera Huds. s.str.	kein AP			1945E624-D882-4078-97F7-EE292740A7E8	7	Glattfelden, Zweidler Hard	nur angesät	2003	678125	268875	2010-03-27 00:00:00	KarinMarti	
278000	Ophrys apifera Huds. s.str.	kein AP			B74992B1-DB7F-41B8-96FB-90F9492F948A	8	Hüntwangen, Loch Süd	nur angesät	2003			2010-03-27 00:00:00	KarinMarti	
278000	Ophrys apifera Huds. s.str.	kein AP			95EDC63E-ACC6-45E1-86CE-A0903AF0BCE8	9	Kloten, Bedensee-Wall	nur angesät	2003			2010-03-27 00:00:00	KarinMarti	
278000	Ophrys apifera Huds. s.str.	kein AP			305FFEA6-747E-424C-ACCD-0DC8E5A6CC9C	10	Kloten, Holberg	nur angesät	2003			2010-03-27 00:00:00	KarinMarti	
278000	Ophrys apifera Huds. s.str.	kein AP			A0EF49A6-97B3-467A-A7D1-A7DE6458B125	11	Oberglatt/Rümlang, Langensegen	nur angesät	2003			2010-03-27 00:00:00	KarinMarti	
278000	Ophrys apifera Huds. s.str.	kein AP			145E4200-0158-4EBD-98CC-CEAA6D1659C1	12	Regensberg/ Steinmaur, Schmidhalden	nur angesät	2003			2010-03-27 00:00:00	KarinMarti	
278000	Ophrys apifera Huds. s.str.	kein AP			A59A3A72-5D77-46EA-87EE-23858C0F68C3	13	Regensdorf, Brunnenwis	nur angesät	2003	676300	255100	2010-03-27 00:00:00	KarinMarti	
278000	Ophrys apifera Huds. s.str.	kein AP			157098ED-6B1E-4B85-AD0F-293D1B8E0068	14	Urdorf, Panzersperre	nur angesät	2004	674200	247700	2010-03-27 00:00:00	KarinMarti	
278000	Ophrys apifera Huds. s.str.	kein AP			4BFC986D-E3FA-43BD-8753-8EF310226C4A	15	Weiach, KG Rüteren	nur angesät	2002			2010-03-27 00:00:00	KarinMarti	
278000	Ophrys apifera Huds. s.str.	kein AP			8B68D1B4-E212-4D3F-B1A0-4295B2BF6D5D	16	Weiach, Sandfläche West	nur angesät	2005			2010-03-27 00:00:00	KarinMarti	
278000	Ophrys apifera Huds. s.str.	kein AP			8687F74D-606A-4985-AE7A-401E18D50BE7	17	Weiach, Steinlochäcker/ Leberen	nur angesät	2005	675390	268870	2010-03-27 00:00:00	KarinMarti	
278000	Ophrys apifera Huds. s.str.	kein AP			788F8D46-8633-4F83-B8C2-DD2D236AFD35	19	Wettswil, élerdendeponie	nur angesät	2005	676300	255100	2010-03-27 00:00:00	KarinMarti	
278000	Ophrys apifera Huds. s.str.	kein AP			1653F75B-F404-4923-AAD9-C2CFDAAB9BE8	20	Oberembrach, Inner Rain	nur angesät	2007	688733	260672	2010-03-27 00:00:00	KarinMarti	
278000	Ophrys apifera Huds. s.str.	kein AP			DFAD4C11-D4E2-4D9C-8856-7DFA449285DB	21	Rafz, Rütenen	nur angesät	2007	683953	273254	2010-03-27 00:00:00	KarinMarti	
278000	Ophrys apifera Huds. s.str.	kein AP			CE93B757-84CC-4D5D-A2EA-E9143A505659	22	Eglisau, Chüehalden	nur angesät	2007	682239	270745	2010-03-27 00:00:00	KarinMarti	
278000	Ophrys apifera Huds. s.str.	kein AP			7CFB7823-49C0-49E3-A272-98AD45ED9AB1	23	Regensberg, Mandach	nur angesät	2008	675705	259700	2010-03-27 00:00:00	KarinMarti	
278000	Ophrys apifera Huds. s.str.	kein AP			981F83F5-423B-4F3E-AA74-A761517A1F48	24	Flaach, Präusselen West			688415	271492	2010-12-27 16:08:39	salzmann	
278000	Ophrys apifera Huds. s.str.	kein AP			34FAE28F-46C6-4BCD-9EF7-E76D0A70EC3E	25	Agasul/Illnau, Schömlet	nur angesät	2009	697771	252963	2010-12-27 16:15:06	salzmann	
278000	Ophrys apifera Huds. s.str.	kein AP			5005F18D-1E9A-4FBB-9155-53A52DFFE5BE	26	Bassersdorf, Heider (5211)	nur angesät	2010	691683	253788	2010-12-28 17:01:19	topos	
278000	Ophrys apifera Huds. s.str.	kein AP			21E5F58F-FC7D-484A-9130-DC851633C8AF	27	Bassersdorf, Strassenböschung Zürcher-Str.	nur angesät	2010	691363	253730	2010-12-28 17:07:40	topos	
278000	Ophrys apifera Huds. s.str.	kein AP			78A696AA-9045-4C3A-89B9-4E2021E3B7A8	28	Bassersdorf, Rüti (4057)	nur angesät	2010			2010-12-28 17:10:35	topos	
278000	Ophrys apifera Huds. s.str.	kein AP			1715744B-9D5C-441A-9468-5F7F00A5BCFF	29	Bassersdorf, Rintel (5301)	nur angesät	2010	691285	254539	2010-12-28 17:12:18	topos	
278000	Ophrys apifera Huds. s.str.	kein AP			AAD29F85-A152-47A1-AB49-18FBD916C166	30	Bassersdorf, Rain (5314)	nur angesät	2010	691026	254233	2010-12-28 17:13:53	topos	
278000	Ophrys apifera Huds. s.str.	kein AP			756C1548-AE18-47F8-BF31-C22DBDC3218F	31	Bassersdorf, Bärwis (5421)	nur angesät	2010	690010	256188	2010-12-28 17:17:50	topos	
278000	Ophrys apifera Huds. s.str.	kein AP			0C9CDB00-96C2-4BC7-ACD6-B5C71CE61303	32	Buch am Irchel, Totmen	nur angesät	2005	690771	268375	2011-01-12 17:05:04	topos	
278000	Ophrys apifera Huds. s.str.	kein AP			E2429CF6-4074-4872-81B7-501B318F8866	33	Dorf, Wattiken	nur angesät	2005	690574	268935	2011-01-12 17:08:04	topos	
278000	Ophrys apifera Huds. s.str.	kein AP			900F2948-EA72-48E8-A0E3-BFB1C25CEC40	34	Flaach, Wolauerhau	nur angesät	2005			2011-01-12 17:10:44	topos	
278000	Ophrys apifera Huds. s.str.	kein AP			D9C9CC0E-5BC1-45FA-B3CB-A84ADBC1594F	35	Kleinandelfingen, Wolauer Halden	nur angesät	2005	689384	272217	2011-01-12 17:14:11	topos	
278000	Ophrys apifera Huds. s.str.	kein AP			77EEA686-4757-462C-B3DE-DDEEEA09A651	36	Flaach, Wolau	nur angesät	2005	689384	272217	2011-01-12 17:16:56	topos	
278000	Ophrys apifera Huds. s.str.	kein AP			8043F122-2407-4749-905C-60A36E80245F	37	Dorf, Bergbuck	nur angesät	2005	691427	269513	2011-01-12 17:21:21	topos	
278000	Ophrys apifera Huds. s.str.	kein AP			9FBBBA0D-F32F-4354-8A64-BBBC626CAEF6	38	Flaach, Inslen	nur angesät	2005	687163	271886	2011-01-12 17:26:18	topos	
278000	Ophrys apifera Huds. s.str.	kein AP			4E81B29E-E24B-41AC-A87D-3D9018030BE7	39	Waltalingen,Eschbuck	nur angesät	2005	699751	277986	2011-01-12 17:28:41	topos	
278000	Ophrys apifera Huds. s.str.	kein AP			E1448C57-EB94-4B1B-AF16-518C7F7C4890	40	Unterstammheim, Hohmarksten	nur angesät	2005	699706	278406	2011-01-12 17:30:23	topos	
278000	Ophrys apifera Huds. s.str.	kein AP			18B88856-58A3-4BEC-AE18-08D6160D7437	41	Unterstammheim, Schinderbuck	nur angesät	2005	701156	279067	2011-01-12 17:32:34	topos	
278000	Ophrys apifera Huds. s.str.	kein AP			0CCD7925-8CDC-4FA0-83BA-CB30400C2047	42	Unterstammheim, Fuchslen	nur angesät	2005			2011-01-12 17:34:24	topos	
278000	Ophrys apifera Huds. s.str.	kein AP			9469170D-42E2-4DEC-8C6B-6F5AE0DDCAFD	43	Flaach, Thurhus	nur angesät	2005	687785	271579	2011-01-12 17:38:34	topos	
278000	Ophrys apifera Huds. s.str.	kein AP			6B0B177D-857E-4500-B375-DD021D3AAF01	44	Neftenbach, A4-Bord Riet	nur angesät	2005	694361	266219	2011-01-12 17:42:36	topos	
1001216	Ophrys apifera subsp. bicolor E. Nelson (1962)				2A781449-BC34-42BF-B7FF-F0D4091809F6	1	Weiach, KG Rüteren	nur angesät	2010	675887	269139	2010-12-21 15:35:43	topos	
1001216	Ophrys apifera subsp. bicolor E. Nelson (1962)				BE4792B5-AE03-4A0C-BCFA-B304D8498229	2	Oberembrach, Inner Rain	nur angesät	2010	688738	260666	2010-12-21 15:42:51	topos	
